Region,Country,State,City,Month,Day,Year,AvgTemperature,Date
Africa,Algeria,,Algiers,11,28,1999,55.2,1999-11-28
Africa,Algeria,,Algiers,11,29,1999,54.9,1999-11-29
Africa,Algeria,,Algiers,11,30,1999,58.5,1999-11-30
Africa,Algeria,,Algiers,12,1,1999,60.0,1999-12-01
Africa,Algeria,,Algiers,12,2,1999,57.3,1999-12-02
Africa,Algeria,,Algiers,12,3,1999,55.5,1999-12-03
Africa,Algeria,,Algiers,12,4,1999,60.0,1999-12-04
Africa,Algeria,,Algiers,12,5,1999,57.2,1999-12-05
Africa,Algeria,,Algiers,12,6,1999,53.9,1999-12-06
Africa,Algeria,,Algiers,12,7,1999,49.4,1999-12-07
Africa,Algeria,,Algiers,12,8,1999,48.7,1999-12-08
Africa,Algeria,,Algiers,12,9,1999,51.8,1999-12-09
Africa,Algeria,,Algiers,12,10,1999,54.9,1999-12-10
Africa,Algeria,,Algiers,12,11,1999,53.4,1999-12-11
Africa,Algeria,,Algiers,12,12,1999,54.7,1999-12-12
Africa,Algeria,,Algiers,12,13,1999,57.5,1999-12-13
Africa,Algeria,,Algiers,12,14,1999,60.9,1999-12-14
Africa,Algeria,,Algiers,12,15,1999,61.4,1999-12-15
Africa,Algeria,,Algiers,12,16,1999,46.1,1999-12-16
Africa,Algeria,,Algiers,12,17,1999,42.3,1999-12-17
Africa,Algeria,,Algiers,12,18,1999,50.8,1999-12-18
Africa,Algeria,,Algiers,12,19,1999,52.7,1999-12-19
Africa,Algeria,,Algiers,12,20,1999,53.4,1999-12-20
Africa,Algeria,,Algiers,12,21,1999,52.0,1999-12-21
Africa,Algeria,,Algiers,12,22,1999,47.8,1999-12-22
Africa,Algeria,,Algiers,12,23,1999,46.7,1999-12-23
Africa,Algeria,,Algiers,12,24,1999,48.4,1999-12-24
Africa,Algeria,,Algiers,12,25,1999,50.0,1999-12-25
Africa,Algeria,,Algiers,12,26,1999,53.4,1999-12-26
Africa,Algeria,,Algiers,12,27,1999,58.7,1999-12-27
Africa,Algeria,,Algiers,12,28,1999,58.9,1999-12-28
Africa,Algeria,,Algiers,12,29,1999,53.5,1999-12-29
Africa,Algeria,,Algiers,12,30,1999,49.1,1999-12-30
Africa,Algeria,,Algiers,12,31,1999,42.7,1999-12-31
Africa,Algeria,,Algiers,1,1,2000,43.9,2000-01-01
Africa,Algeria,,Algiers,1,2,2000,46.5,2000-01-02
Africa,Algeria,,Algiers,1,3,2000,46.1,2000-01-03
Africa,Algeria,,Algiers,1,4,2000,45.7,2000-01-04
Africa,Algeria,,Algiers,1,5,2000,46.2,2000-01-05
Africa,Algeria,,Algiers,1,6,2000,43.8,2000-01-06
Africa,Algeria,,Algiers,1,7,2000,44.9,2000-01-07
Africa,Algeria,,Algiers,1,8,2000,46.2,2000-01-08
Africa,Algeria,,Algiers,1,9,2000,45.7,2000-01-09
Africa,Algeria,,Algiers,1,10,2000,45.2,2000-01-10
Africa,Algeria,,Algiers,1,11,2000,45.2,2000-01-11
Africa,Algeria,,Algiers,1,12,2000,45.6,2000-01-12
Africa,Algeria,,Algiers,1,13,2000,46.6,2000-01-13
Africa,Algeria,,Algiers,1,14,2000,46.6,2000-01-14
Africa,Algeria,,Algiers,1,15,2000,49.9,2000-01-15
Africa,Algeria,,Algiers,1,16,2000,50.2,2000-01-16
Africa,Algeria,,Algiers,1,17,2000,46.2,2000-01-17
Africa,Algeria,,Algiers,1,18,2000,48.8,2000-01-18
Africa,Algeria,,Algiers,1,19,2000,49.1,2000-01-19
Africa,Algeria,,Algiers,1,20,2000,50.8,2000-01-20
Africa,Algeria,,Algiers,1,21,2000,47.5,2000-01-21
Africa,Algeria,,Algiers,1,22,2000,45.4,2000-01-22
Africa,Algeria,,Algiers,1,23,2000,45.1,2000-01-23
Africa,Algeria,,Algiers,1,24,2000,46.7,2000-01-24
Africa,Algeria,,Algiers,1,25,2000,47.2,2000-01-25
Africa,Algeria,,Algiers,1,26,2000,47.6,2000-01-26
Africa,Algeria,,Algiers,1,27,2000,49.0,2000-01-27
Africa,Algeria,,Algiers,1,28,2000,54.0,2000-01-28
Africa,Algeria,,Algiers,1,29,2000,50.3,2000-01-29
Africa,Algeria,,Algiers,1,30,2000,49.1,2000-01-30
Africa,Algeria,,Algiers,1,31,2000,49.2,2000-01-31
Africa,Algeria,,Algiers,2,1,2000,52.1,2000-02-01
Africa,Algeria,,Algiers,2,2,2000,55.2,2000-02-02
Africa,Algeria,,Algiers,2,3,2000,54.6,2000-02-03
Africa,Algeria,,Algiers,2,4,2000,48.7,2000-02-04
Africa,Algeria,,Algiers,2,5,2000,47.1,2000-02-05
Africa,Algeria,,Algiers,2,6,2000,47.6,2000-02-06
Africa,Algeria,,Algiers,2,7,2000,51.1,2000-02-07
Africa,Algeria,,Algiers,2,8,2000,52.7,2000-02-08
Africa,Algeria,,Algiers,2,9,2000,52.7,2000-02-09
Africa,Algeria,,Algiers,2,10,2000,49.3,2000-02-10
Africa,Algeria,,Algiers,2,11,2000,48.4,2000-02-11
Africa,Algeria,,Algiers,2,12,2000,49.6,2000-02-12
Africa,Algeria,,Algiers,2,13,2000,52.5,2000-02-13
Africa,Algeria,,Algiers,2,14,2000,53.1,2000-02-14
Africa,Algeria,,Algiers,2,15,2000,51.5,2000-02-15
Africa,Algeria,,Algiers,2,16,2000,56.5,2000-02-16
Africa,Algeria,,Algiers,2,17,2000,56.6,2000-02-17
Africa,Algeria,,Algiers,2,18,2000,57.6,2000-02-18
Africa,Algeria,,Algiers,2,19,2000,55.7,2000-02-19
Africa,Algeria,,Algiers,2,20,2000,54.1,2000-02-20
Africa,Algeria,,Algiers,2,21,2000,48.2,2000-02-21
Africa,Algeria,,Algiers,2,22,2000,50.3,2000-02-22
Africa,Algeria,,Algiers,2,23,2000,53.6,2000-02-23
Africa,Algeria,,Algiers,2,24,2000,49.0,2000-02-24
Africa,Algeria,,Algiers,2,25,2000,48.8,2000-02-25
Africa,Algeria,,Algiers,2,26,2000,52.5,2000-02-26
Africa,Algeria,,Algiers,2,27,2000,52.7,2000-02-27
Africa,Algeria,,Algiers,2,28,2000,53.4,2000-02-28
Africa,Algeria,,Algiers,2,29,2000,54.7,2000-02-29
Africa,Algeria,,Algiers,3,1,2000,56.2,2000-03-01
Africa,Algeria,,Algiers,3,2,2000,53.4,2000-03-02
Africa,Algeria,,Algiers,3,3,2000,51.9,2000-03-03
Africa,Algeria,,Algiers,3,4,2000,54.0,2000-03-04
Africa,Algeria,,Algiers,3,5,2000,51.9,2000-03-05
Africa,Algeria,,Algiers,3,6,2000,52.7,2000-03-06
Africa,Algeria,,Algiers,3,7,2000,54.6,2000-03-07
Africa,Algeria,,Algiers,3,8,2000,54.1,2000-03-08
Africa,Algeria,,Algiers,3,9,2000,53.0,2000-03-09
Africa,Algeria,,Algiers,3,10,2000,54.4,2000-03-10
Africa,Algeria,,Algiers,3,11,2000,59.1,2000-03-11
Africa,Algeria,,Algiers,3,12,2000,62.1,2000-03-12
Africa,Algeria,,Algiers,3,13,2000,62.2,2000-03-13
Africa,Algeria,,Algiers,3,14,2000,57.6,2000-03-14
Africa,Algeria,,Algiers,3,15,2000,56.2,2000-03-15
Africa,Algeria,,Algiers,3,16,2000,54.8,2000-03-16
Africa,Algeria,,Algiers,3,17,2000,54.1,2000-03-17
Africa,Algeria,,Algiers,3,18,2000,53.2,2000-03-18
Africa,Algeria,,Algiers,3,19,2000,52.3,2000-03-19
Africa,Algeria,,Algiers,3,20,2000,51.3,2000-03-20
Africa,Algeria,,Algiers,3,21,2000,59.4,2000-03-21
Africa,Algeria,,Algiers,3,22,2000,70.8,2000-03-22
Africa,Algeria,,Algiers,3,23,2000,63.6,2000-03-23
Africa,Algeria,,Algiers,3,24,2000,60.2,2000-03-24
Africa,Algeria,,Algiers,3,25,2000,56.1,2000-03-25
Africa,Algeria,,Algiers,3,26,2000,55.3,2000-03-26
Africa,Algeria,,Algiers,3,27,2000,56.3,2000-03-27
Africa,Algeria,,Algiers,3,28,2000,55.1,2000-03-28
Africa,Algeria,,Algiers,3,29,2000,56.3,2000-03-29
Africa,Algeria,,Algiers,3,30,2000,57.2,2000-03-30
Africa,Algeria,,Algiers,3,31,2000,58.8,2000-03-31
Africa,Algeria,,Algiers,4,1,2000,58.2,2000-04-01
Africa,Algeria,,Algiers,4,2,2000,64.9,2000-04-02
Africa,Algeria,,Algiers,4,3,2000,62.7,2000-04-03
Africa,Algeria,,Algiers,4,4,2000,58.4,2000-04-04
Africa,Algeria,,Algiers,4,5,2000,56.7,2000-04-05
Africa,Algeria,,Algiers,4,6,2000,53.8,2000-04-06
Africa,Algeria,,Algiers,4,7,2000,56.4,2000-04-07
Africa,Algeria,,Algiers,4,8,2000,66.5,2000-04-08
Africa,Algeria,,Algiers,4,9,2000,61.5,2000-04-09
Africa,Algeria,,Algiers,4,10,2000,60.4,2000-04-10
Africa,Algeria,,Algiers,4,11,2000,57.3,2000-04-11
Africa,Algeria,,Algiers,4,12,2000,60.2,2000-04-12
Africa,Algeria,,Algiers,4,13,2000,56.9,2000-04-13
Africa,Algeria,,Algiers,4,14,2000,60.7,2000-04-14
Africa,Algeria,,Algiers,4,15,2000,63.1,2000-04-15
Africa,Algeria,,Algiers,4,16,2000,69.9,2000-04-16
Africa,Algeria,,Algiers,4,17,2000,60.7,2000-04-17
Africa,Algeria,,Algiers,4,18,2000,60.1,2000-04-18
Africa,Algeria,,Algiers,4,19,2000,62.8,2000-04-19
Africa,Algeria,,Algiers,4,20,2000,64.2,2000-04-20
Africa,Algeria,,Algiers,4,21,2000,64.3,2000-04-21
Africa,Algeria,,Algiers,4,22,2000,65.3,2000-04-22
Africa,Algeria,,Algiers,4,23,2000,63.0,2000-04-23
Africa,Algeria,,Algiers,4,24,2000,57.0,2000-04-24
Africa,Algeria,,Algiers,4,25,2000,62.4,2000-04-25
Africa,Algeria,,Algiers,4,26,2000,64.4,2000-04-26
Africa,Algeria,,Algiers,4,27,2000,62.4,2000-04-27
Africa,Algeria,,Algiers,4,28,2000,57.9,2000-04-28
Africa,Algeria,,Algiers,4,29,2000,57.8,2000-04-29
Africa,Algeria,,Algiers,4,30,2000,66.5,2000-04-30
Africa,Algeria,,Algiers,5,1,2000,62.8,2000-05-01
Africa,Algeria,,Algiers,5,2,2000,64.3,2000-05-02
Africa,Algeria,,Algiers,5,3,2000,72.4,2000-05-03
Africa,Algeria,,Algiers,5,4,2000,75.9,2000-05-04
Africa,Algeria,,Algiers,5,5,2000,66.6,2000-05-05
Africa,Algeria,,Algiers,5,6,2000,64.2,2000-05-06
Africa,Algeria,,Algiers,5,7,2000,65.2,2000-05-07
Africa,Algeria,,Algiers,5,8,2000,65.3,2000-05-08
Africa,Algeria,,Algiers,5,9,2000,67.1,2000-05-09
Africa,Algeria,,Algiers,5,10,2000,64.9,2000-05-10
Africa,Algeria,,Algiers,5,11,2000,64.0,2000-05-11
Africa,Algeria,,Algiers,5,12,2000,67.4,2000-05-12
Africa,Algeria,,Algiers,5,13,2000,68.4,2000-05-13
Africa,Algeria,,Algiers,5,14,2000,67.9,2000-05-14
Africa,Algeria,,Algiers,5,15,2000,68.6,2000-05-15
Africa,Algeria,,Algiers,5,16,2000,68.1,2000-05-16
Africa,Algeria,,Algiers,5,17,2000,68.3,2000-05-17
Africa,Algeria,,Algiers,5,18,2000,69.0,2000-05-18
Africa,Algeria,,Algiers,5,19,2000,67.4,2000-05-19
Africa,Algeria,,Algiers,5,20,2000,69.0,2000-05-20
Africa,Algeria,,Algiers,5,21,2000,69.1,2000-05-21
Africa,Algeria,,Algiers,5,22,2000,69.9,2000-05-22
Africa,Algeria,,Algiers,5,23,2000,68.1,2000-05-23
Africa,Algeria,,Algiers,5,24,2000,69.0,2000-05-24
Africa,Algeria,,Algiers,5,25,2000,64.3,2000-05-25
Africa,Algeria,,Algiers,5,26,2000,68.0,2000-05-26
Africa,Algeria,,Algiers,5,27,2000,68.0,2000-05-27
Africa,Algeria,,Algiers,5,28,2000,69.8,2000-05-28
Africa,Algeria,,Algiers,5,29,2000,73.9,2000-05-29
Africa,Algeria,,Algiers,5,30,2000,72.2,2000-05-30
Africa,Algeria,,Algiers,5,31,2000,72.8,2000-05-31
Africa,Algeria,,Algiers,6,1,2000,72.9,2000-06-01
Africa,Algeria,,Algiers,6,2,2000,71.4,2000-06-02
Africa,Algeria,,Algiers,6,3,2000,71.1,2000-06-03
Africa,Algeria,,Algiers,6,4,2000,76.6,2000-06-04
Africa,Algeria,,Algiers,6,5,2000,75.3,2000-06-05
Africa,Algeria,,Algiers,6,6,2000,71.5,2000-06-06
Africa,Algeria,,Algiers,6,7,2000,70.1,2000-06-07
Africa,Algeria,,Algiers,6,8,2000,68.8,2000-06-08
Africa,Algeria,,Algiers,6,9,2000,70.8,2000-06-09
Africa,Algeria,,Algiers,6,10,2000,70.9,2000-06-10
Africa,Algeria,,Algiers,6,11,2000,67.7,2000-06-11
Africa,Algeria,,Algiers,6,12,2000,66.1,2000-06-12
Africa,Algeria,,Algiers,6,13,2000,67.0,2000-06-13
Africa,Algeria,,Algiers,6,14,2000,67.4,2000-06-14
Africa,Algeria,,Algiers,6,15,2000,68.5,2000-06-15
Africa,Algeria,,Algiers,6,16,2000,71.5,2000-06-16
Africa,Algeria,,Algiers,6,17,2000,75.3,2000-06-17
Africa,Algeria,,Algiers,6,18,2000,76.1,2000-06-18
Africa,Algeria,,Algiers,6,19,2000,73.6,2000-06-19
Africa,Algeria,,Algiers,6,20,2000,72.0,2000-06-20
Africa,Algeria,,Algiers,6,21,2000,72.8,2000-06-21
Africa,Algeria,,Algiers,6,22,2000,71.0,2000-06-22
Africa,Algeria,,Algiers,6,23,2000,74.0,2000-06-23
Africa,Algeria,,Algiers,6,24,2000,72.7,2000-06-24
Africa,Algeria,,Algiers,6,25,2000,73.0,2000-06-25
Africa,Algeria,,Algiers,6,26,2000,73.6,2000-06-26
Africa,Algeria,,Algiers,6,27,2000,76.6,2000-06-27
Africa,Algeria,,Algiers,6,28,2000,79.1,2000-06-28
Africa,Algeria,,Algiers,6,29,2000,76.4,2000-06-29
Africa,Algeria,,Algiers,6,30,2000,78.0,2000-06-30
Africa,Algeria,,Algiers,7,1,2000,78.3,2000-07-01
Africa,Algeria,,Algiers,7,2,2000,86.0,2000-07-02
Africa,Algeria,,Algiers,7,3,2000,87.3,2000-07-03
Africa,Algeria,,Algiers,7,4,2000,80.2,2000-07-04
Africa,Algeria,,Algiers,7,5,2000,79.0,2000-07-05
Africa,Algeria,,Algiers,7,6,2000,79.8,2000-07-06
Africa,Algeria,,Algiers,7,7,2000,79.0,2000-07-07
Africa,Algeria,,Algiers,7,8,2000,77.8,2000-07-08
Africa,Algeria,,Algiers,7,9,2000,78.4,2000-07-09
Africa,Algeria,,Algiers,7,10,2000,79.7,2000-07-10
Africa,Algeria,,Algiers,7,11,2000,77.4,2000-07-11
Africa,Algeria,,Algiers,7,12,2000,73.2,2000-07-12
Africa,Algeria,,Algiers,7,13,2000,72.5,2000-07-13
Africa,Algeria,,Algiers,7,14,2000,72.1,2000-07-14
Africa,Algeria,,Algiers,7,15,2000,75.1,2000-07-15
Africa,Algeria,,Algiers,7,16,2000,74.8,2000-07-16
Africa,Algeria,,Algiers,7,17,2000,78.3,2000-07-17
Africa,Algeria,,Algiers,7,18,2000,75.0,2000-07-18
Africa,Algeria,,Algiers,7,19,2000,75.1,2000-07-19
Africa,Algeria,,Algiers,7,20,2000,74.9,2000-07-20
Africa,Algeria,,Algiers,7,21,2000,75.9,2000-07-21
Africa,Algeria,,Algiers,7,22,2000,83.4,2000-07-22
Africa,Algeria,,Algiers,7,23,2000,82.6,2000-07-23
Africa,Algeria,,Algiers,7,24,2000,80.1,2000-07-24
Africa,Algeria,,Algiers,7,25,2000,78.5,2000-07-25
Africa,Algeria,,Algiers,7,26,2000,77.5,2000-07-26
Africa,Algeria,,Algiers,7,27,2000,79.4,2000-07-27
Africa,Algeria,,Algiers,7,28,2000,79.1,2000-07-28
Africa,Algeria,,Algiers,7,29,2000,77.3,2000-07-29
Africa,Algeria,,Algiers,7,30,2000,76.1,2000-07-30
Africa,Algeria,,Algiers,7,31,2000,76.2,2000-07-31
Africa,Algeria,,Algiers,8,1,2000,77.0,2000-08-01
Africa,Algeria,,Algiers,8,2,2000,81.6,2000-08-02
Africa,Algeria,,Algiers,8,3,2000,80.8,2000-08-03
Africa,Algeria,,Algiers,8,4,2000,77.0,2000-08-04
Africa,Algeria,,Algiers,8,5,2000,74.4,2000-08-05
Africa,Algeria,,Algiers,8,6,2000,71.9,2000-08-06
Africa,Algeria,,Algiers,8,7,2000,71.7,2000-08-07
Africa,Algeria,,Algiers,8,8,2000,74.8,2000-08-08
Africa,Algeria,,Algiers,8,9,2000,74.4,2000-08-09
Africa,Algeria,,Algiers,8,10,2000,73.4,2000-08-10
Africa,Algeria,,Algiers,8,11,2000,78.7,2000-08-11
Africa,Algeria,,Algiers,8,12,2000,79.7,2000-08-12
Africa,Algeria,,Algiers,8,13,2000,76.4,2000-08-13
Africa,Algeria,,Algiers,8,14,2000,76.7,2000-08-14
Africa,Algeria,,Algiers,8,15,2000,78.0,2000-08-15
Africa,Algeria,,Algiers,8,16,2000,78.2,2000-08-16
Africa,Algeria,,Algiers,8,17,2000,79.2,2000-08-17
Africa,Algeria,,Algiers,8,18,2000,80.0,2000-08-18
Africa,Algeria,,Algiers,8,19,2000,83.6,2000-08-19
Africa,Algeria,,Algiers,8,20,2000,91.3,2000-08-20
Africa,Algeria,,Algiers,8,21,2000,86.4,2000-08-21
Africa,Algeria,,Algiers,8,22,2000,80.9,2000-08-22
Africa,Algeria,,Algiers,8,23,2000,81.4,2000-08-23
Africa,Algeria,,Algiers,8,24,2000,84.4,2000-08-24
Africa,Algeria,,Algiers,8,25,2000,91.9,2000-08-25
Africa,Algeria,,Algiers,8,26,2000,82.9,2000-08-26
Africa,Algeria,,Algiers,8,27,2000,78.4,2000-08-27
Africa,Algeria,,Algiers,8,28,2000,80.7,2000-08-28
Africa,Algeria,,Algiers,8,29,2000,80.5,2000-08-29
Africa,Algeria,,Algiers,8,30,2000,79.5,2000-08-30
Africa,Algeria,,Algiers,8,31,2000,79.7,2000-08-31
Africa,Algeria,,Algiers,9,1,2000,79.3,2000-09-01
Africa,Algeria,,Algiers,9,2,2000,79.3,2000-09-02
Africa,Algeria,,Algiers,9,3,2000,79.7,2000-09-03
Africa,Algeria,,Algiers,9,4,2000,76.9,2000-09-04
Africa,Algeria,,Algiers,9,5,2000,76.1,2000-09-05
Africa,Algeria,,Algiers,9,6,2000,70.9,2000-09-06
Africa,Algeria,,Algiers,9,7,2000,71.7,2000-09-07
Africa,Algeria,,Algiers,9,8,2000,72.4,2000-09-08
Africa,Algeria,,Algiers,9,9,2000,71.5,2000-09-09
Africa,Algeria,,Algiers,9,10,2000,70.6,2000-09-10
Africa,Algeria,,Algiers,9,11,2000,70.9,2000-09-11
Africa,Algeria,,Algiers,9,12,2000,72.6,2000-09-12
Africa,Algeria,,Algiers,9,13,2000,73.3,2000-09-13
Africa,Algeria,,Algiers,9,14,2000,73.1,2000-09-14
Africa,Algeria,,Algiers,9,15,2000,75.3,2000-09-15
Africa,Algeria,,Algiers,9,16,2000,75.8,2000-09-16
Africa,Algeria,,Algiers,9,17,2000,77.9,2000-09-17
Africa,Algeria,,Algiers,9,18,2000,78.9,2000-09-18
Africa,Algeria,,Algiers,9,19,2000,78.8,2000-09-19
Africa,Algeria,,Algiers,9,20,2000,73.6,2000-09-20
Africa,Algeria,,Algiers,9,21,2000,69.4,2000-09-21
Africa,Algeria,,Algiers,9,22,2000,70.6,2000-09-22
Africa,Algeria,,Algiers,9,23,2000,76.1,2000-09-23
Africa,Algeria,,Algiers,9,24,2000,76.0,2000-09-24
Africa,Algeria,,Algiers,9,25,2000,75.3,2000-09-25
Africa,Algeria,,Algiers,9,26,2000,75.7,2000-09-26
Africa,Algeria,,Algiers,9,27,2000,74.5,2000-09-27
Africa,Algeria,,Algiers,9,28,2000,73.1,2000-09-28
Africa,Algeria,,Algiers,9,29,2000,68.9,2000-09-29
Africa,Algeria,,Algiers,9,30,2000,65.0,2000-09-30
Africa,Algeria,,Algiers,10,1,2000,58.5,2000-10-01
Africa,Algeria,,Algiers,10,2,2000,65.9,2000-10-02
Africa,Algeria,,Algiers,10,3,2000,66.9,2000-10-03
Africa,Algeria,,Algiers,10,4,2000,66.2,2000-10-04
Africa,Algeria,,Algiers,10,5,2000,65.7,2000-10-05
Africa,Algeria,,Algiers,10,6,2000,67.9,2000-10-06
Africa,Algeria,,Algiers,10,7,2000,66.2,2000-10-07
Africa,Algeria,,Algiers,10,8,2000,64.6,2000-10-08
Africa,Algeria,,Algiers,10,9,2000,64.7,2000-10-09
Africa,Algeria,,Algiers,10,10,2000,67.6,2000-10-10
Africa,Algeria,,Algiers,10,11,2000,69.5,2000-10-11
Africa,Algeria,,Algiers,10,12,2000,69.3,2000-10-12
Africa,Algeria,,Algiers,10,13,2000,61.0,2000-10-13
Africa,Algeria,,Algiers,10,14,2000,57.3,2000-10-14
Africa,Algeria,,Algiers,10,15,2000,61.8,2000-10-15
Africa,Algeria,,Algiers,10,16,2000,64.4,2000-10-16
Africa,Algeria,,Algiers,10,17,2000,63.8,2000-10-17
Africa,Algeria,,Algiers,10,18,2000,63.4,2000-10-18
Africa,Algeria,,Algiers,10,19,2000,62.5,2000-10-19
Africa,Algeria,,Algiers,10,20,2000,71.5,2000-10-20
Africa,Algeria,,Algiers,10,21,2000,71.5,2000-10-21
Africa,Algeria,,Algiers,10,22,2000,73.1,2000-10-22
Africa,Algeria,,Algiers,10,23,2000,75.8,2000-10-23
Africa,Algeria,,Algiers,10,24,2000,68.9,2000-10-24
Africa,Algeria,,Algiers,10,25,2000,68.6,2000-10-25
Africa,Algeria,,Algiers,10,26,2000,61.1,2000-10-26
Africa,Algeria,,Algiers,10,27,2000,63.0,2000-10-27
Africa,Algeria,,Algiers,10,28,2000,63.0,2000-10-28
Africa,Algeria,,Algiers,10,29,2000,62.5,2000-10-29
Africa,Algeria,,Algiers,10,30,2000,61.6,2000-10-30
Africa,Algeria,,Algiers,10,31,2000,61.4,2000-10-31
Africa,Algeria,,Algiers,11,1,2000,60.7,2000-11-01
Africa,Algeria,,Algiers,11,2,2000,58.2,2000-11-02
Africa,Algeria,,Algiers,11,3,2000,61.6,2000-11-03
Africa,Algeria,,Algiers,11,4,2000,60.0,2000-11-04
Africa,Algeria,,Algiers,11,5,2000,59.0,2000-11-05
Africa,Algeria,,Algiers,11,6,2000,63.2,2000-11-06
Africa,Algeria,,Algiers,11,7,2000,59.6,2000-11-07
Africa,Algeria,,Algiers,11,8,2000,57.5,2000-11-08
Africa,Algeria,,Algiers,11,9,2000,55.6,2000-11-09
Africa,Algeria,,Algiers,11,10,2000,58.0,2000-11-10
Africa,Algeria,,Algiers,11,11,2000,62.4,2000-11-11
Africa,Algeria,,Algiers,11,12,2000,73.7,2000-11-12
Africa,Algeria,,Algiers,11,13,2000,73.8,2000-11-13
Africa,Algeria,,Algiers,11,14,2000,63.3,2000-11-14
Africa,Algeria,,Algiers,11,15,2000,61.5,2000-11-15
Africa,Algeria,,Algiers,11,16,2000,56.2,2000-11-16
Africa,Algeria,,Algiers,11,17,2000,53.3,2000-11-17
Africa,Algeria,,Algiers,11,18,2000,53.3,2000-11-18
Africa,Algeria,,Algiers,11,19,2000,53.2,2000-11-19
Africa,Algeria,,Algiers,11,20,2000,54.2,2000-11-20
Africa,Algeria,,Algiers,11,21,2000,58.4,2000-11-21
Africa,Algeria,,Algiers,11,22,2000,54.9,2000-11-22
Africa,Algeria,,Algiers,11,23,2000,56.7,2000-11-23
Africa,Algeria,,Algiers,11,24,2000,58.9,2000-11-24
Africa,Algeria,,Algiers,11,25,2000,59.8,2000-11-25
Africa,Algeria,,Algiers,11,26,2000,63.2,2000-11-26
Africa,Algeria,,Algiers,11,27,2000,61.3,2000-11-27
Africa,Algeria,,Algiers,11,28,2000,57.8,2000-11-28
Africa,Algeria,,Algiers,11,29,2000,63.1,2000-11-29
Africa,Algeria,,Algiers,11,30,2000,57.0,2000-11-30
Africa,Algeria,,Algiers,12,1,2000,54.9,2000-12-01
Africa,Algeria,,Algiers,12,2,2000,57.3,2000-12-02
Africa,Algeria,,Algiers,12,3,2000,55.9,2000-12-03
Africa,Algeria,,Algiers,12,4,2000,51.4,2000-12-04
Africa,Algeria,,Algiers,12,5,2000,55.9,2000-12-05
Africa,Algeria,,Algiers,12,6,2000,59.0,2000-12-06
Africa,Algeria,,Algiers,12,7,2000,65.4,2000-12-07
Africa,Algeria,,Algiers,12,8,2000,62.6,2000-12-08
Africa,Algeria,,Algiers,12,9,2000,56.5,2000-12-09
Africa,Algeria,,Algiers,12,10,2000,54.0,2000-12-10
Africa,Algeria,,Algiers,12,11,2000,50.3,2000-12-11
Africa,Algeria,,Algiers,12,12,2000,52.0,2000-12-12
Africa,Algeria,,Algiers,12,13,2000,53.1,2000-12-13
Africa,Algeria,,Algiers,12,14,2000,54.0,2000-12-14
Africa,Algeria,,Algiers,12,15,2000,54.6,2000-12-15
Africa,Algeria,,Algiers,12,16,2000,53.8,2000-12-16
Africa,Algeria,,Algiers,12,17,2000,52.1,2000-12-17
Africa,Algeria,,Algiers,12,18,2000,48.7,2000-12-18
Africa,Algeria,,Algiers,12,19,2000,47.7,2000-12-19
Africa,Algeria,,Algiers,12,20,2000,57.3,2000-12-20
Africa,Algeria,,Algiers,12,21,2000,52.4,2000-12-21
Africa,Algeria,,Algiers,12,22,2000,54.1,2000-12-22
Africa,Algeria,,Algiers,12,23,2000,56.3,2000-12-23
Africa,Algeria,,Algiers,12,24,2000,62.3,2000-12-24
Africa,Algeria,,Algiers,12,25,2000,56.3,2000-12-25
Africa,Algeria,,Algiers,12,26,2000,61.8,2000-12-26
Africa,Algeria,,Algiers,12,27,2000,57.2,2000-12-27
Africa,Algeria,,Algiers,12,28,2000,57.9,2000-12-28
Africa,Algeria,,Algiers,12,29,2000,59.6,2000-12-29
Africa,Algeria,,Algiers,12,30,2000,58.7,2000-12-30
Africa,Algeria,,Algiers,12,31,2000,48.0,2000-12-31
Africa,Algeria,,Algiers,1,1,2001,46.6,2001-01-01
Africa,Algeria,,Algiers,1,2,2001,53.5,2001-01-02
Africa,Algeria,,Algiers,1,3,2001,53.8,2001-01-03
Africa,Algeria,,Algiers,1,4,2001,54.1,2001-01-04
Africa,Algeria,,Algiers,1,5,2001,56.4,2001-01-05
Africa,Algeria,,Algiers,1,6,2001,63.4,2001-01-06
Africa,Algeria,,Algiers,1,7,2001,52.8,2001-01-07
Africa,Algeria,,Algiers,1,8,2001,48.5,2001-01-08
Africa,Algeria,,Algiers,1,9,2001,47.1,2001-01-09
Africa,Algeria,,Algiers,1,10,2001,53.2,2001-01-10
Africa,Algeria,,Algiers,1,11,2001,56.8,2001-01-11
Africa,Algeria,,Algiers,1,12,2001,53.1,2001-01-12
Africa,Algeria,,Algiers,1,13,2001,51.6,2001-01-13
Africa,Algeria,,Algiers,1,14,2001,53.2,2001-01-14
Africa,Algeria,,Algiers,1,15,2001,52.5,2001-01-15
Africa,Algeria,,Algiers,1,16,2001,51.5,2001-01-16
Africa,Algeria,,Algiers,1,17,2001,51.0,2001-01-17
Africa,Algeria,,Algiers,1,18,2001,50.0,2001-01-18
Africa,Algeria,,Algiers,1,19,2001,52.4,2001-01-19
Africa,Algeria,,Algiers,1,20,2001,52.2,2001-01-20
Africa,Algeria,,Algiers,1,21,2001,50.3,2001-01-21
Africa,Algeria,,Algiers,1,22,2001,48.5,2001-01-22
Africa,Algeria,,Algiers,1,23,2001,55.4,2001-01-23
